"Desease";"Año";"Resultado";"Funcion donde se obtuve el resultado";"Mensaje"
"Fiebre Tifoidea Y Paratifoidea";"2018";"Success";"agrupar_edad_sex";"Success Fiebre Tifoidea Y Paratifoidea 2018 : 16  rows, 3  columns"
"Fiebre Tifoidea Y Paratifoidea";"2019";"Success";"agrupar_edad_sex";"Success Fiebre Tifoidea Y Paratifoidea 2019 : 16  rows, 3  columns"
"Fiebre Tifoidea Y Paratifoidea";"2020";"Success";"agrupar_edad_sex";"Success Fiebre Tifoidea Y Paratifoidea 2020 : 14  rows, 3  columns"
"Fiebre Tifoidea Y Paratifoidea";"2021";"Success";"agrupar_edad_sex";"Success Fiebre Tifoidea Y Paratifoidea 2021 : 14  rows, 3  columns"
"Fiebre Tifoidea Y Paratifoidea";"2022";"Success";"agrupar_edad_sex";"Success Fiebre Tifoidea Y Paratifoidea 2022 : 12  rows, 3  columns"
"Hepatitis A";"2007";"Success";"agrupar_edad_sex";"Success Hepatitis A 2007 : 12  rows, 3  columns"
"Hepatitis A";"2008";"Success";"agrupar_edad_sex";"Success Hepatitis A 2008 : 12  rows, 3  columns"
"Hepatitis A";"2009";"Success";"agrupar_edad_sex";"Success Hepatitis A 2009 : 12  rows, 3  columns"
"Hepatitis A";"2010";"Error";"import_data_event";"Error import_data_event Hepatitis A 2010 :  [1m[33mError[39m in `httr2::req_perform()`:[22m
[33m![39m HTTP 404 Not Found.
"
"Hepatitis A";"2011";"Success";"agrupar_edad_sex";"Success Hepatitis A 2011 : 12  rows, 3  columns"
"Hepatitis A";"2012";"Success";"agrupar_edad_sex";"Success Hepatitis A 2012 : 12  rows, 3  columns"
"Hepatitis A";"2013";"Error";"import_data_event";"Error import_data_event Hepatitis A 2013 :  [1m[33mError[39m in `httr2::req_perform()`:[22m
[33m![39m HTTP 404 Not Found.
"
"Hepatitis A";"2014";"Success";"agrupar_edad_sex";"Success Hepatitis A 2014 : 20  rows, 3  columns"
"Hepatitis A";"2015";"Success";"agrupar_edad_sex";"Success Hepatitis A 2015 : 20  rows, 3  columns"
"Hepatitis A";"2016";"Success";"agrupar_edad_sex";"Success Hepatitis A 2016 : 20  rows, 3  columns"
"Hepatitis A";"2017";"Success";"agrupar_edad_sex";"Success Hepatitis A 2017 : 20  rows, 3  columns"
"Hepatitis A";"2018";"Success";"agrupar_edad_sex";"Success Hepatitis A 2018 : 20  rows, 3  columns"
"Hepatitis A";"2019";"Success";"agrupar_edad_sex";"Success Hepatitis A 2019 : 20  rows, 3  columns"
"Hepatitis A";"2020";"Success";"agrupar_edad_sex";"Success Hepatitis A 2020 : 20  rows, 3  columns"
"Hepatitis A";"2021";"Success";"agrupar_edad_sex";"Success Hepatitis A 2021 : 20  rows, 3  columns"
"Hepatitis A";"2022";"Success";"agrupar_edad_sex";"Success Hepatitis A 2022 : 19  rows, 3  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2009";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2010";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2011";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2012";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2013";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2014";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2015";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2016";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2017";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2018";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2019";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2020";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2021";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2022";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hepatitis C";"2014";"Success";"agrupar_edad_sex";"Success Hepatitis C 2014 : 20  rows, 3  columns"
"Hepatitis C";"2015";"Success";"agrupar_edad_sex";"Success Hepatitis C 2015 : 20  rows, 3  columns"
"Hepatitis C";"2016";"Success";"agrupar_edad_sex";"Success Hepatitis C 2016 : 20  rows, 3  columns"
"Hepatitis C";"2017";"Success";"agrupar_edad_sex";"Success Hepatitis C 2017 : 20  rows, 3  columns"
"Hepatitis C";"2018";"Success";"agrupar_edad_sex";"Success Hepatitis C 2018 : 20  rows, 3  columns"
"Hepatitis C";"2019";"Success";"agrupar_edad_sex";"Success Hepatitis C 2019 : 20  rows, 3  columns"
"Hepatitis C";"2020";"Success";"agrupar_edad_sex";"Success Hepatitis C 2020 : 20  rows, 3  columns"
"Hepatitis C";"2021";"Success";"agrupar_edad_sex";"Success Hepatitis C 2021 : 20  rows, 3  columns"
"Hepatitis C";"2022";"Success";"agrupar_edad_sex";"Success Hepatitis C 2022 : 19  rows, 3  columns"
"Hipotiroidismo Congénito";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hipotiroidismo Congénito";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hipotiroidismo Congénito";"2009";"Success";"agrupar_edad_sex";"Success Hipotiroidismo Congénito 2009 : 4  rows, 3  columns"
"Hipotiroidismo Congénito";"2010";"Success";"agrupar_edad_sex";"Success Hipotiroidismo Congénito 2010 : 4  rows, 3  columns"
"Hipotiroidismo Congénito";"2011";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2012";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2013";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2014";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2015";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2016";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2017";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2018";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2019";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2020";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2021";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Hipotiroidismo Congénito";"2022";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Infección Respiratoria Aguda Grave Irag Inusitada";"2009";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2009 : 17  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2010";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Infección Respiratoria Aguda Grave Irag Inusitada";"2011";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Infección Respiratoria Aguda Grave Irag Inusitada";"2012";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Infección Respiratoria Aguda Grave Irag Inusitada";"2013";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2013 : 14  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2014";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2014 : 18  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2015";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2015 : 18  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2016";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2016 : 20  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2017";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2017 : 20  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2018";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2018 : 20  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2019";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2019 : 19  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2020";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2020 : 22  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2021";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2021 : 21  rows, 3  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2022";"Success";"agrupar_edad_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2022 : 21  rows, 3  columns"
"Intoxicación Por Gases";"2010";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2010 : 13  rows, 3  columns"
"Intoxicación Por Gases";"2011";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2011 : 16  rows, 3  columns"
"Intoxicación Por Gases";"2012";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2012 : 17  rows, 3  columns"
"Intoxicación Por Gases";"2013";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2013 : 18  rows, 3  columns"
"Intoxicación Por Gases";"2014";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2014 : 19  rows, 3  columns"
"Intoxicación Por Gases";"2015";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2015 : 18  rows, 3  columns"
"Intoxicación Por Gases";"2016";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2016 : 20  rows, 3  columns"
"Intoxicación Por Gases";"2017";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2017 : 16  rows, 3  columns"
"Intoxicación Por Gases";"2018";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Gases";"2019";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Gases";"2020";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Gases";"2021";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2021 : 19  rows, 3  columns"
"Intoxicación Por Gases";"2022";"Success";"agrupar_edad_sex";"Success Intoxicación Por Gases 2022 : 17  rows, 3  columns"
"Intoxicación Por Medicamentos";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Medicamentos";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Medicamentos";"2009";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Medicamentos";"2010";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Medicamentos";"2011";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Medicamentos";"2012";"Success";"agrupar_edad_sex";"Success Intoxicación Por Medicamentos 2012 : 20  rows, 3  columns"
"Intoxicación Por Medicamentos";"2013";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Medicamentos";"2014";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Medicamentos";"2015";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Medicamentos";"2016";"Success";"agrupar_edad_sex";"Success Intoxicación Por Medicamentos 2016 : 20  rows, 3  columns"
"Intoxicación Por Medicamentos";"2017";"Success";"agrupar_edad_sex";"Success Intoxicación Por Medicamentos 2017 : 20  rows, 3  columns"
"Intoxicación Por Medicamentos";"2018";"Success";"agrupar_edad_sex";"Success Intoxicación Por Medicamentos 2018 : 20  rows, 3  columns"
"Intoxicación Por Medicamentos";"2019";"Success";"agrupar_edad_sex";"Success Intoxicación Por Medicamentos 2019 : 20  rows, 3  columns"
"Intoxicación Por Medicamentos";"2020";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Medicamentos";"2021";"Success";"agrupar_edad_sex";"Success Intoxicación Por Medicamentos 2021 : 21  rows, 3  columns"
"Intoxicación Por Medicamentos";"2022";"Success";"agrupar_edad_sex";"Success Intoxicación Por Medicamentos 2022 : 20  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metales Pesados";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metales Pesados";"2009";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2009 : 14  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2010";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2010 : 14  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2011";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2011 : 13  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2012";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2012 : 13  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2013";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2013 : 14  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2014";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2014 : 16  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2015";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2015 : 19  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2016";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Metales Pesados";"2017";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2017 : 13  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2018";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Metales Pesados";"2019";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Metales Pesados";"2020";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Metales Pesados";"2021";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2021 : 11  rows, 3  columns"
"Intoxicación Por Metales Pesados";"2022";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metales Pesados 2022 : 11  rows, 3  columns"
"Intoxicación Por Metanol";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metanol";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metanol";"2009";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2009 : 14  rows, 3  columns"
"Intoxicación Por Metanol";"2010";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2010 : 14  rows, 3  columns"
"Intoxicación Por Metanol";"2011";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2011 : 16  rows, 3  columns"
"Intoxicación Por Metanol";"2012";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2012 : 12  rows, 3  columns"
"Intoxicación Por Metanol";"2013";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Metanol";"2014";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2014 : 14  rows, 3  columns"
"Intoxicación Por Metanol";"2015";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2015 : 14  rows, 3  columns"
"Intoxicación Por Metanol";"2016";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2016 : 17  rows, 3  columns"
"Intoxicación Por Metanol";"2017";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2017 : 14  rows, 3  columns"
"Intoxicación Por Metanol";"2018";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Metanol";"2019";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2019 : 15  rows, 3  columns"
"Intoxicación Por Metanol";"2020";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2020 : 16  rows, 3  columns"
"Intoxicación Por Metanol";"2021";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2021 : 14  rows, 3  columns"
"Intoxicación Por Metanol";"2022";"Success";"agrupar_edad_sex";"Success Intoxicación Por Metanol 2022 : 17  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2012";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2012 : 18  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2013";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Otras Sustancias Químicas";"2014";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2014 : 19  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2015";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2015 : 19  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2016";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2016 : 20  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2017";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2017 : 20  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2018";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2018 : 20  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2019";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2019 : 20  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2020";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Otras Sustancias Químicas";"2021";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2021 : 20  rows, 3  columns"
"Intoxicación Por Otras Sustancias Químicas";"2022";"Success";"agrupar_edad_sex";"Success Intoxicación Por Otras Sustancias Químicas 2022 : 20  rows, 3  columns"
"Intoxicación Por Plaguicidas";"2007";"Success";"agrupar_edad_sex";"Success Intoxicación Por Plaguicidas 2007 : 20  rows, 3  columns"
"Intoxicación Por Plaguicidas";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Plaguicidas";"2009";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Plaguicidas";"2010";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Plaguicidas";"2011";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Plaguicidas";"2012";"Success";"agrupar_edad_sex";"Success Intoxicación Por Plaguicidas 2012 : 19  rows, 3  columns"
"Intoxicación Por Plaguicidas";"2013";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Plaguicidas";"2014";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Plaguicidas";"2015";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Plaguicidas";"2016";"Success";"agrupar_edad_sex";"Success Intoxicación Por Plaguicidas 2016 : 20  rows, 3  columns"
"Intoxicación Por Plaguicidas";"2017";"Success";"agrupar_edad_sex";"Success Intoxicación Por Plaguicidas 2017 : 21  rows, 3  columns"
"Intoxicación Por Plaguicidas";"2018";"Success";"agrupar_edad_sex";"Success Intoxicación Por Plaguicidas 2018 : 21  rows, 3  columns"
"Intoxicación Por Plaguicidas";"2019";"Success";"agrupar_edad_sex";"Success Intoxicación Por Plaguicidas 2019 : 21  rows, 3  columns"
"Intoxicación Por Plaguicidas";"2020";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Plaguicidas";"2021";"Success";"agrupar_edad_sex";"Success Intoxicación Por Plaguicidas 2021 : 20  rows, 3  columns"
"Intoxicación Por Plaguicidas";"2022";"Success";"agrupar_edad_sex";"Success Intoxicación Por Plaguicidas 2022 : 20  rows, 3  columns"
"Intoxicación Por Solventes";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Solventes";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Solventes";"2009";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2009 : 16  rows, 3  columns"
"Intoxicación Por Solventes";"2010";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2010 : 17  rows, 3  columns"
"Intoxicación Por Solventes";"2011";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2011 : 17  rows, 3  columns"
"Intoxicación Por Solventes";"2012";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2012 : 15  rows, 3  columns"
"Intoxicación Por Solventes";"2013";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Solventes";"2014";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2014 : 17  rows, 3  columns"
"Intoxicación Por Solventes";"2015";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2015 : 18  rows, 3  columns"
"Intoxicación Por Solventes";"2016";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2016 : 18  rows, 3  columns"
"Intoxicación Por Solventes";"2017";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2017 : 18  rows, 3  columns"
"Intoxicación Por Solventes";"2018";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Solventes";"2019";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Solventes";"2020";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Solventes";"2021";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2021 : 19  rows, 3  columns"
"Intoxicación Por Solventes";"2022";"Success";"agrupar_edad_sex";"Success Intoxicación Por Solventes 2022 : 18  rows, 3  columns"
"Intoxicación Por Sustancias Psicoactivas";"2010";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Sustancias Psicoactivas";"2011";"Success";"agrupar_edad_sex";"Success Intoxicación Por Sustancias Psicoactivas 2011 : 18  rows, 3  columns"
"Intoxicación Por Sustancias Psicoactivas";"2012";"Success";"agrupar_edad_sex";"Success Intoxicación Por Sustancias Psicoactivas 2012 : 18  rows, 3  columns"
"Intoxicación Por Sustancias Psicoactivas";"2013";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Sustancias Psicoactivas";"2014";"Error";"agrupar_edad_sex";"In argument: `ranges = cut(data_event[[nomb_col]], seq(min_val, max_val, paso))`."
"Intoxicación Por Sustancias Psicoactivas";"2015";"Success";"agrupar_edad_sex";"Success Intoxicación Por Sustancias Psicoactivas 2015 : 18  rows, 3  columns"
"Intoxicación Por Sustancias Psicoactivas";"2016";"Success";"agrupar_edad_sex";"Success Intoxicación Por Sustancias Psicoactivas 2016 : 18  rows, 3  columns"
"Intoxicación Por Sustancias Psicoactivas";"2017";"Success";"agrupar_edad_sex";"Success Intoxicación Por Sustancias Psicoactivas 2017 : 18  rows, 3  columns"
"Intoxicación Por Sustancias Psicoactivas";"2018";"Success";"agrupar_edad_sex";"Success Intoxicación Por Sustancias Psicoactivas 2018 : 18  rows, 3  columns"
