"Desease";"Año";"Resultado";"Funcion donde se obtuve el resultado";"Mensaje"
"Hepatitis A";"2017";"Success";"agrupar_sex";"Success Hepatitis A 2017 : 6  rows, 4  columns"
"Hepatitis A";"2018";"Success";"agrupar_sex";"Success Hepatitis A 2018 : 6  rows, 4  columns"
"Hepatitis A";"2019";"Success";"agrupar_sex";"Success Hepatitis A 2019 : 6  rows, 4  columns"
"Hepatitis A";"2020";"Success";"agrupar_sex";"Success Hepatitis A 2020 : 6  rows, 4  columns"
"Hepatitis A";"2021";"Success";"agrupar_sex";"Success Hepatitis A 2021 : 6  rows, 4  columns"
"Hepatitis A";"2022";"Success";"agrupar_sex";"Success Hepatitis A 2022 : 6  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2009";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2009 : 1  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2010";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2010 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2011";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2011 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2012";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2012 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2013";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2013 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2014";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2014 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2015";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2015 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2016";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2016 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2017";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2017 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2018";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2018 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2019";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2019 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2020";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2020 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2021";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2021 : 3  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2022";"Success";"agrupar_sex";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2022 : 3  rows, 4  columns"
"Hepatitis C";"2014";"Success";"agrupar_sex";"Success Hepatitis C 2014 : 6  rows, 4  columns"
"Hepatitis C";"2015";"Success";"agrupar_sex";"Success Hepatitis C 2015 : 6  rows, 4  columns"
"Hepatitis C";"2016";"Success";"agrupar_sex";"Success Hepatitis C 2016 : 6  rows, 4  columns"
"Hepatitis C";"2017";"Success";"agrupar_sex";"Success Hepatitis C 2017 : 6  rows, 4  columns"
"Hepatitis C";"2018";"Success";"agrupar_sex";"Success Hepatitis C 2018 : 6  rows, 4  columns"
"Hepatitis C";"2019";"Success";"agrupar_sex";"Success Hepatitis C 2019 : 6  rows, 4  columns"
"Hepatitis C";"2020";"Success";"agrupar_sex";"Success Hepatitis C 2020 : 6  rows, 4  columns"
"Hepatitis C";"2021";"Success";"agrupar_sex";"Success Hepatitis C 2021 : 6  rows, 4  columns"
"Hepatitis C";"2022";"Success";"agrupar_sex";"Success Hepatitis C 2022 : 6  rows, 4  columns"
"Hipotiroidismo Congénito";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hipotiroidismo Congénito";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hipotiroidismo Congénito";"2009";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2009 : 2  rows, 4  columns"
"Hipotiroidismo Congénito";"2010";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2010 : 2  rows, 4  columns"
"Hipotiroidismo Congénito";"2011";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2011 : 3  rows, 4  columns"
"Hipotiroidismo Congénito";"2012";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2012 : 3  rows, 4  columns"
"Hipotiroidismo Congénito";"2013";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2013 : 3  rows, 4  columns"
"Hipotiroidismo Congénito";"2014";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2014 : 2  rows, 4  columns"
"Hipotiroidismo Congénito";"2015";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2015 : 3  rows, 4  columns"
"Hipotiroidismo Congénito";"2016";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2016 : 2  rows, 4  columns"
"Hipotiroidismo Congénito";"2017";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2017 : 3  rows, 4  columns"
"Hipotiroidismo Congénito";"2018";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2018 : 3  rows, 4  columns"
"Hipotiroidismo Congénito";"2019";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2019 : 3  rows, 4  columns"
"Hipotiroidismo Congénito";"2020";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2020 : 3  rows, 4  columns"
"Hipotiroidismo Congénito";"2021";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2021 : 2  rows, 4  columns"
"Hipotiroidismo Congénito";"2022";"Success";"agrupar_sex";"Success Hipotiroidismo Congénito 2022 : 3  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2009";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2009 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2010";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2010 : 3  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2011";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2011 : 3  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2012";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2012 : 3  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2013";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2013 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2014";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2014 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2015";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2015 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2016";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2016 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2017";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2017 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2018";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2018 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2019";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2019 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2020";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2020 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2021";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2021 : 2  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2022";"Success";"agrupar_sex";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2022 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2010";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2010 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2011";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2011 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2012";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2012 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2013";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2013 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2014";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2014 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2015";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2015 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2016";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2016 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2017";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2017 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2018";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2018 : 3  rows, 4  columns"
"Intoxicación Por Gases";"2019";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2019 : 3  rows, 4  columns"
"Intoxicación Por Gases";"2020";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2020 : 3  rows, 4  columns"
"Intoxicación Por Gases";"2021";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2021 : 2  rows, 4  columns"
"Intoxicación Por Gases";"2022";"Success";"agrupar_sex";"Success Intoxicación Por Gases 2022 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Medicamentos";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Medicamentos";"2009";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2009 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2010";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2010 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2011";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2011 : 4  rows, 4  columns"
"Intoxicación Por Medicamentos";"2012";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2012 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2013";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2013 : 3  rows, 4  columns"
"Intoxicación Por Medicamentos";"2014";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2014 : 3  rows, 4  columns"
"Intoxicación Por Medicamentos";"2015";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2015 : 3  rows, 4  columns"
"Intoxicación Por Medicamentos";"2016";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2016 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2017";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2017 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2018";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2018 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2019";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2019 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2020";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2020 : 3  rows, 4  columns"
"Intoxicación Por Medicamentos";"2021";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2021 : 2  rows, 4  columns"
"Intoxicación Por Medicamentos";"2022";"Success";"agrupar_sex";"Success Intoxicación Por Medicamentos 2022 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metales Pesados";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metales Pesados";"2009";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2009 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2010";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2010 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2011";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2011 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2012";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2012 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2013";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2013 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2014";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2014 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2015";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2015 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2016";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2016 : 3  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2017";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2017 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2018";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2018 : 3  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2019";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2019 : 3  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2020";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2020 : 3  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2021";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2021 : 2  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2022";"Success";"agrupar_sex";"Success Intoxicación Por Metales Pesados 2022 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metanol";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metanol";"2009";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2009 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2010";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2010 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2011";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2011 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2012";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2012 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2013";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2013 : 3  rows, 4  columns"
"Intoxicación Por Metanol";"2014";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2014 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2015";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2015 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2016";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2016 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2017";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2017 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2018";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2018 : 3  rows, 4  columns"
"Intoxicación Por Metanol";"2019";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2019 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2020";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2020 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2021";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2021 : 2  rows, 4  columns"
"Intoxicación Por Metanol";"2022";"Success";"agrupar_sex";"Success Intoxicación Por Metanol 2022 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2012";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2012 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2013";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2013 : 3  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2014";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2014 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2015";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2015 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2016";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2016 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2017";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2017 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2018";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2018 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2019";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2019 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2020";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2020 : 3  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2021";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2021 : 2  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2022";"Success";"agrupar_sex";"Success Intoxicación Por Otras Sustancias Químicas 2022 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2007";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2007 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Plaguicidas";"2009";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2009 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2010";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2010 : 3  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2011";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2011 : 3  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2012";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2012 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2013";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2013 : 3  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2014";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2014 : 3  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2015";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2015 : 3  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2016";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2016 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2017";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2017 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2018";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2018 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2019";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2019 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2020";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2020 : 3  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2021";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2021 : 2  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2022";"Success";"agrupar_sex";"Success Intoxicación Por Plaguicidas 2022 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Solventes";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Solventes";"2009";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2009 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2010";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2010 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2011";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2011 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2012";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2012 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2013";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2013 : 3  rows, 4  columns"
"Intoxicación Por Solventes";"2014";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2014 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2015";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2015 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2016";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2016 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2017";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2017 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2018";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2018 : 3  rows, 4  columns"
"Intoxicación Por Solventes";"2019";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2019 : 3  rows, 4  columns"
"Intoxicación Por Solventes";"2020";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2020 : 3  rows, 4  columns"
"Intoxicación Por Solventes";"2021";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2021 : 2  rows, 4  columns"
"Intoxicación Por Solventes";"2022";"Success";"agrupar_sex";"Success Intoxicación Por Solventes 2022 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2010";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2010 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2011";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2011 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2012";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2012 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2013";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2013 : 3  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2014";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2014 : 3  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2015";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2015 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2016";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2016 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2017";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2017 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2018";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2018 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2019";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2019 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2020";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2020 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2021";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2021 : 2  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2022";"Success";"agrupar_sex";"Success Intoxicación Por Sustancias Psicoactivas 2022 : 2  rows, 4  columns"
"Leishmaniasis Cutánea";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2009";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2010";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Cutánea";"2011";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2011 : 3  rows, 4  columns"
"Leishmaniasis Cutánea";"2012";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2012 : 3  rows, 4  columns"
"Leishmaniasis Cutánea";"2013";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2013 : 3  rows, 4  columns"
"Leishmaniasis Cutánea";"2014";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2014 : 3  rows, 4  columns"
"Leishmaniasis Cutánea";"2015";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2015 : 2  rows, 4  columns"
"Leishmaniasis Cutánea";"2016";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2016 : 2  rows, 4  columns"
"Leishmaniasis Cutánea";"2017";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2017 : 2  rows, 4  columns"
"Leishmaniasis Cutánea";"2018";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2018 : 2  rows, 4  columns"
"Leishmaniasis Cutánea";"2019";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2019 : 2  rows, 4  columns"
"Leishmaniasis Cutánea";"2020";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2020 : 2  rows, 4  columns"
"Leishmaniasis Cutánea";"2021";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2021 : 2  rows, 4  columns"
"Leishmaniasis Cutánea";"2022";"Success";"agrupar_sex";"Success Leishmaniasis Cutánea 2022 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Mucosa";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Leishmaniasis Mucosa";"2009";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2009 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2010";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2010 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2011";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2011 : 2  rows, 4  columns"
"Leishmaniasis Mucosa";"2012";"Success";"agrupar_sex";"Success Leishmaniasis Mucosa 2012 : 3  rows, 4  columns"
