"Desease";"Año";"Resultado";"Funcion donde se obtuve el resultado";"Mensaje"
"Fiebre Tifoidea Y Paratifoidea";"2017";"Success";"agrupar_fecha_inisintomas";"Success Fiebre Tifoidea Y Paratifoidea 2017 : 106  rows, 4  columns"
"Fiebre Tifoidea Y Paratifoidea";"2018";"Success";"agrupar_fecha_inisintomas";"Success Fiebre Tifoidea Y Paratifoidea 2018 : 122  rows, 4  columns"
"Fiebre Tifoidea Y Paratifoidea";"2019";"Success";"agrupar_fecha_inisintomas";"Success Fiebre Tifoidea Y Paratifoidea 2019 : 116  rows, 4  columns"
"Fiebre Tifoidea Y Paratifoidea";"2020";"Success";"agrupar_fecha_inisintomas";"Success Fiebre Tifoidea Y Paratifoidea 2020 : 46  rows, 4  columns"
"Fiebre Tifoidea Y Paratifoidea";"2021";"Success";"agrupar_fecha_inisintomas";"Success Fiebre Tifoidea Y Paratifoidea 2021 : 60  rows, 4  columns"
"Fiebre Tifoidea Y Paratifoidea";"2022";"Success";"agrupar_fecha_inisintomas";"Success Fiebre Tifoidea Y Paratifoidea 2022 : 48  rows, 4  columns"
"Hepatitis A";"2007";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2007 : 48  rows, 4  columns"
"Hepatitis A";"2008";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2008 : 48  rows, 4  columns"
"Hepatitis A";"2009";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2009 : 48  rows, 4  columns"
"Hepatitis A";"2010";"Error";"import_data_sivigila";"Error import_data_event Hepatitis A 2010 :  [1m[33mError[39m in `httr2::req_perform()`:[22m
[33m![39m HTTP 404 Not Found.
"
"Hepatitis A";"2011";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2011 : 48  rows, 4  columns"
"Hepatitis A";"2012";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2012 : 48  rows, 4  columns"
"Hepatitis A";"2013";"Error";"import_data_sivigila";"Error import_data_event Hepatitis A 2013 :  [1m[33mError[39m in `httr2::req_perform()`:[22m
[33m![39m HTTP 404 Not Found.
"
"Hepatitis A";"2014";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2014 : 2001  rows, 4  columns"
"Hepatitis A";"2015";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2015 : 2001  rows, 4  columns"
"Hepatitis A";"2016";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2016 : 1738  rows, 4  columns"
"Hepatitis A";"2017";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2017 : 2174  rows, 4  columns"
"Hepatitis A";"2018";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2018 : 2174  rows, 4  columns"
"Hepatitis A";"2019";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2019 : 2353  rows, 4  columns"
"Hepatitis A";"2020";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2020 : 1898  rows, 4  columns"
"Hepatitis A";"2021";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2021 : 2228  rows, 4  columns"
"Hepatitis A";"2022";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis A 2022 : 2691  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2009";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2009 : 1  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2010";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2010 : 1080  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2011";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2011 : 1096  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2012";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2012 : 1154  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2013";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2013 : 1189  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2014";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2014 : 1177  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2015";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2015 : 1102  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2016";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2016 : 959  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2017";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2017 : 1095  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2018";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2018 : 1153  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2019";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2019 : 1033  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2020";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2020 : 784  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2021";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2021 : 1083  rows, 4  columns"
"Hepatitis B, C Y Coinfección Hepatitis B Y Delta";"2022";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis B, C Y Coinfección Hepatitis B Y Delta 2022 : 1295  rows, 4  columns"
"Hepatitis C";"2014";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2014 : 2001  rows, 4  columns"
"Hepatitis C";"2015";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2015 : 2001  rows, 4  columns"
"Hepatitis C";"2016";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2016 : 1738  rows, 4  columns"
"Hepatitis C";"2017";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2017 : 2174  rows, 4  columns"
"Hepatitis C";"2018";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2018 : 2174  rows, 4  columns"
"Hepatitis C";"2019";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2019 : 2353  rows, 4  columns"
"Hepatitis C";"2020";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2020 : 1898  rows, 4  columns"
"Hepatitis C";"2021";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2021 : 2228  rows, 4  columns"
"Hepatitis C";"2022";"Success";"agrupar_fecha_inisintomas";"Success Hepatitis C 2022 : 2691  rows, 4  columns"
"Hipotiroidismo Congénito";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hipotiroidismo Congénito";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Hipotiroidismo Congénito";"2009";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2009 : 73  rows, 4  columns"
"Hipotiroidismo Congénito";"2010";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2010 : 147  rows, 4  columns"
"Hipotiroidismo Congénito";"2011";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2011 : 199  rows, 4  columns"
"Hipotiroidismo Congénito";"2012";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2012 : 369  rows, 4  columns"
"Hipotiroidismo Congénito";"2013";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2013 : 320  rows, 4  columns"
"Hipotiroidismo Congénito";"2014";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2014 : 345  rows, 4  columns"
"Hipotiroidismo Congénito";"2015";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2015 : 261  rows, 4  columns"
"Hipotiroidismo Congénito";"2016";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2016 : 264  rows, 4  columns"
"Hipotiroidismo Congénito";"2017";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2017 : 174  rows, 4  columns"
"Hipotiroidismo Congénito";"2018";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2018 : 255  rows, 4  columns"
"Hipotiroidismo Congénito";"2019";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2019 : 294  rows, 4  columns"
"Hipotiroidismo Congénito";"2020";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2020 : 282  rows, 4  columns"
"Hipotiroidismo Congénito";"2021";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2021 : 216  rows, 4  columns"
"Hipotiroidismo Congénito";"2022";"Success";"agrupar_fecha_inisintomas";"Success Hipotiroidismo Congénito 2022 : 248  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2009";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2009 : 225  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2010";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2010 : 49  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2011";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2011 : 309  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2012";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2012 : 390  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2013";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2013 : 401  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2014";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2014 : 369  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2015";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2015 : 369  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2016";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2016 : 348  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2017";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2017 : 363  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2018";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2018 : 343  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2019";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2019 : 318  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2020";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2020 : 438  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2021";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2021 : 253  rows, 4  columns"
"Infección Respiratoria Aguda Grave Irag Inusitada";"2022";"Success";"agrupar_fecha_inisintomas";"Success Infección Respiratoria Aguda Grave Irag Inusitada 2022 : 253  rows, 4  columns"
"Intoxicación Por Gases";"2010";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2010 : 89  rows, 4  columns"
"Intoxicación Por Gases";"2011";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2011 : 210  rows, 4  columns"
"Intoxicación Por Gases";"2012";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2012 : 186  rows, 4  columns"
"Intoxicación Por Gases";"2013";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2013 : 227  rows, 4  columns"
"Intoxicación Por Gases";"2014";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2014 : 243  rows, 4  columns"
"Intoxicación Por Gases";"2015";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2015 : 245  rows, 4  columns"
"Intoxicación Por Gases";"2016";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2016 : 274  rows, 4  columns"
"Intoxicación Por Gases";"2017";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2017 : 279  rows, 4  columns"
"Intoxicación Por Gases";"2018";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2018 : 281  rows, 4  columns"
"Intoxicación Por Gases";"2019";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2019 : 265  rows, 4  columns"
"Intoxicación Por Gases";"2020";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2020 : 191  rows, 4  columns"
"Intoxicación Por Gases";"2021";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2021 : 237  rows, 4  columns"
"Intoxicación Por Gases";"2022";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Gases 2022 : 283  rows, 4  columns"
"Intoxicación Por Medicamentos";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Medicamentos";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Medicamentos";"2009";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2009 : 498  rows, 4  columns"
"Intoxicación Por Medicamentos";"2010";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2010 : 457  rows, 4  columns"
"Intoxicación Por Medicamentos";"2011";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2011 : 494  rows, 4  columns"
"Intoxicación Por Medicamentos";"2012";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2012 : 470  rows, 4  columns"
"Intoxicación Por Medicamentos";"2013";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2013 : 411  rows, 4  columns"
"Intoxicación Por Medicamentos";"2014";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2014 : 411  rows, 4  columns"
"Intoxicación Por Medicamentos";"2015";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2015 : 411  rows, 4  columns"
"Intoxicación Por Medicamentos";"2016";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2016 : 386  rows, 4  columns"
"Intoxicación Por Medicamentos";"2017";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2017 : 386  rows, 4  columns"
"Intoxicación Por Medicamentos";"2018";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2018 : 386  rows, 4  columns"
"Intoxicación Por Medicamentos";"2019";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2019 : 386  rows, 4  columns"
"Intoxicación Por Medicamentos";"2020";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2020 : 1063  rows, 4  columns"
"Intoxicación Por Medicamentos";"2021";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2021 : 689  rows, 4  columns"
"Intoxicación Por Medicamentos";"2022";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Medicamentos 2022 : 913  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metales Pesados";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metales Pesados";"2009";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2009 : 114  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2010";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2010 : 106  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2011";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2011 : 94  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2012";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2012 : 96  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2013";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2013 : 82  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2014";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2014 : 111  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2015";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2015 : 86  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2016";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2016 : 101  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2017";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2017 : 103  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2018";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2018 : 78  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2019";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2019 : 55  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2020";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2020 : 40  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2021";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2021 : 48  rows, 4  columns"
"Intoxicación Por Metales Pesados";"2022";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metales Pesados 2022 : 47  rows, 4  columns"
"Intoxicación Por Metanol";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metanol";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Metanol";"2009";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2009 : 76  rows, 4  columns"
"Intoxicación Por Metanol";"2010";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2010 : 160  rows, 4  columns"
"Intoxicación Por Metanol";"2011";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2011 : 197  rows, 4  columns"
"Intoxicación Por Metanol";"2012";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2012 : 102  rows, 4  columns"
"Intoxicación Por Metanol";"2013";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2013 : 84  rows, 4  columns"
"Intoxicación Por Metanol";"2014";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2014 : 87  rows, 4  columns"
"Intoxicación Por Metanol";"2015";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2015 : 155  rows, 4  columns"
"Intoxicación Por Metanol";"2016";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2016 : 175  rows, 4  columns"
"Intoxicación Por Metanol";"2017";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2017 : 177  rows, 4  columns"
"Intoxicación Por Metanol";"2018";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2018 : 181  rows, 4  columns"
"Intoxicación Por Metanol";"2019";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2019 : 172  rows, 4  columns"
"Intoxicación Por Metanol";"2020";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2020 : 127  rows, 4  columns"
"Intoxicación Por Metanol";"2021";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2021 : 152  rows, 4  columns"
"Intoxicación Por Metanol";"2022";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Metanol 2022 : 149  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2012";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2012 : 398  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2013";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2013 : 381  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2014";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2014 : 374  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2015";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2015 : 374  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2016";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2016 : 370  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2017";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2017 : 370  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2018";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2018 : 370  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2019";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2019 : 370  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2020";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2020 : 517  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2021";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2021 : 410  rows, 4  columns"
"Intoxicación Por Otras Sustancias Químicas";"2022";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Otras Sustancias Químicas 2022 : 425  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2007";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2007 : 425  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Plaguicidas";"2009";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2009 : 456  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2010";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2010 : 404  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2011";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2011 : 412  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2012";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2012 : 405  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2013";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2013 : 387  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2014";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2014 : 387  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2015";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2015 : 387  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2016";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2016 : 386  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2017";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2017 : 370  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2018";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2018 : 370  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2019";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2019 : 370  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2020";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2020 : 581  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2021";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2021 : 399  rows, 4  columns"
"Intoxicación Por Plaguicidas";"2022";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Plaguicidas 2022 : 451  rows, 4  columns"
"Intoxicación Por Solventes";"2007";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Solventes";"2008";"Error";"limpiar_data_sivigila";"El parametro data_event no debe estar vacio"
"Intoxicación Por Solventes";"2009";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2009 : 246  rows, 4  columns"
"Intoxicación Por Solventes";"2010";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2010 : 279  rows, 4  columns"
"Intoxicación Por Solventes";"2011";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2011 : 339  rows, 4  columns"
"Intoxicación Por Solventes";"2012";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2012 : 327  rows, 4  columns"
"Intoxicación Por Solventes";"2013";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2013 : 331  rows, 4  columns"
"Intoxicación Por Solventes";"2014";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2014 : 330  rows, 4  columns"
"Intoxicación Por Solventes";"2015";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2015 : 331  rows, 4  columns"
"Intoxicación Por Solventes";"2016";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2016 : 342  rows, 4  columns"
"Intoxicación Por Solventes";"2017";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2017 : 359  rows, 4  columns"
"Intoxicación Por Solventes";"2018";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2018 : 376  rows, 4  columns"
"Intoxicación Por Solventes";"2019";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2019 : 390  rows, 4  columns"
"Intoxicación Por Solventes";"2020";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2020 : 359  rows, 4  columns"
"Intoxicación Por Solventes";"2021";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2021 : 341  rows, 4  columns"
"Intoxicación Por Solventes";"2022";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Solventes 2022 : 344  rows, 4  columns"
"Intoxicación Por Sustancias Psicoactivas";"2010";"Success";"agrupar_fecha_inisintomas";"Success Intoxicación Por Sustancias Psicoactivas 2010 : 293  rows, 4  columns"
